extension,x,y,type,mag_v,err_v,snr_v,sharp_v,round_v,crowd_v,flag_v,mag_i,err_i,snr_i,sharp_i,round_i,crowd_i,flag_i
1,2115.84,1964.65,1,26.223,0.097,11.2,0.099,0.892,0.37,0,24.744,0.071,15.3,-0.061,0.858,0.107,0
1,544.48,1841.01,1,26.216,0.062,17.5,-0.007,0.098,0.004,0,24.621,0.048,22.5,0.01,0.063,0.004,0
1,4034.65,1462.4,1,26.128,0.055,19.7,-0.016,-0.108,0.021,0,24.697,0.048,22.7,0.018,0.174,0.028,0
1,1332.35,1251.8,1,26.23,0.059,18.4,-0.008,0.547,0.009,0,24.699,0.049,21.9,0.034,0.385,0.015,0
1,1838.42,1223.23,1,26.408,0.071,15.2,0.103,0.634,0.019,0,24.637,0.05,21.8,0.032,0.319,0.019,0
1,1528.81,286.68,1,26.478,0.06,18.0,-0.02,0.255,0.047,0,24.718,0.044,24.7,-0.051,0.176,0.133,0
1,1924.63,1484.27,1,26.308,0.071,15.3,0.12,0.652,0.036,0,24.641,0.051,21.3,-0.013,0.131,0.032,0
1,3482.78,1452.8,1,26.068,0.052,21.0,-0.081,0.171,0.01,0,24.719,0.047,23.3,-0.001,0.179,0.009,0
1,2242.07,1424.23,1,26.405,0.074,14.7,0.098,0.437,0.077,0,24.639,0.05,21.5,0.022,0.032,0.106,0
1,1550.49,1377.62,1,26.369,0.067,16.1,0.011,-0.067,0.359,0,24.62,0.048,22.5,-0.01,0.176,0.268,0
1,1912.22,1708.13,1,26.38,0.075,14.4,-0.316,0.464,0.037,0,24.618,0.051,21.3,-0.225,0.237,0.052,0
1,2341.0,1416.85,1,25.977,0.057,19.2,-0.005,0.373,0.031,0,24.794,0.055,19.9,0.018,0.182,0.043,0
1,1927.11,1362.62,1,26.02,0.058,18.7,-0.029,0.064,0.238,0,24.788,0.056,19.4,-0.058,0.213,0.322,0
1,2285.32,1651.01,1,26.186,0.07,15.5,-0.144,0.153,0.122,0,24.711,0.057,19.0,-0.033,0.288,0.157,0
1,3835.01,1383.2,1,26.038,0.051,21.1,-0.061,0.167,0.023,0,24.71,0.047,23.0,-0.098,0.151,0.02,0
1,919.44,1655.16,1,26.243,0.062,17.4,-0.056,0.258,0.222,0,24.629,0.048,22.8,-0.083,0.003,0.15,0
1,2167.9,1630.99,1,26.055,0.092,11.7,0.001,0.36,0.251,0,24.816,0.089,12.2,0.011,0.131,0.286,0
1,1451.21,1138.97,1,26.296,0.059,18.4,-0.052,0.176,0.08,0,24.688,0.047,22.9,-0.01,-0.081,0.108,0
1,895.82,1232.08,1,26.373,0.063,17.3,-0.018,0.046,0.122,0,24.645,0.046,23.8,-0.001,0.138,0.113,0
1,1982.32,1081.59,1,26.689,0.076,14.3,-0.035,0.057,0.068,0,24.566,0.044,24.5,0.034,0.452,0.09,0
1,1683.99,1007.4,1,26.053,0.053,20.5,-0.06,-0.002,0.076,0,24.797,0.051,21.3,-0.002,0.153,0.101,0
1,1764.7,1961.29,1,26.288,0.077,14.2,-0.155,0.082,0.144,0,24.641,0.056,19.5,-0.109,0.146,0.141,0
1,1760.06,939.15,1,26.214,0.057,19.1,0.022,0.119,0.047,0,24.697,0.048,22.8,0.065,0.067,0.063,0
1,1448.38,1237.11,1,25.991,0.054,20.3,-0.016,0.262,0.066,0,24.804,0.052,20.8,-0.048,0.15,0.1,0
1,2876.17,1790.26,1,26.448,0.083,13.1,0.05,0.535,0.133,2,24.6,0.058,18.9,0.089,0.622,0.141,2
1,725.33,1862.0,1,26.133,0.059,18.4,0.004,0.04,0.157,0,24.72,0.052,20.9,0.068,0.038,0.118,0
1,2118.72,1282.91,1,26.294,0.065,16.6,0.036,0.767,0.118,0,24.685,0.05,21.6,0.051,0.354,0.07,0
1,2500.14,1191.27,1,26.166,0.058,18.6,0.103,0.395,0.01,0,24.739,0.05,21.5,0.108,0.191,0.008,0
1,1251.47,1718.75,1,26.092,0.059,18.5,-0.064,0.404,0.18,0,24.769,0.055,19.8,0.038,0.219,0.244,0
1,2074.69,1552.01,1,26.352,0.075,14.6,-0.128,0.06,0.188,0,24.629,0.052,20.8,-0.099,0.231,0.187,0
1,1303.56,830.24,1,26.201,0.056,19.2,0.053,0.096,0.002,0,24.742,0.048,22.7,0.083,0.192,0.002,0
1,1918.71,1910.28,1,26.397,0.089,12.2,0.007,1.879,0.153,0,24.762,0.092,11.8,-0.105,0.619,0.194,0
1,3280.61,1080.61,1,26.34,0.06,18.2,0.043,0.48,0.004,0,24.668,0.045,24.2,0.069,0.031,0.003,0
1,2681.17,740.71,1,26.275,0.056,19.4,0.016,0.176,0.05,0,24.719,0.045,24.1,-0.003,0.05,0.039,0
1,1581.55,562.24,1,26.204,0.054,19.9,-0.022,0.337,0.005,0,24.776,0.048,22.7,0.009,0.256,0.003,0
1,1933.07,1649.28,1,26.344,0.074,14.6,-0.012,0.377,0.133,0,24.621,0.053,20.7,-0.076,0.119,0.165,0
1,935.17,1829.48,1,26.294,0.064,17.0,0.033,0.426,0.026,2,24.593,0.047,22.9,0.03,0.273,0.031,0
1,2412.97,680.86,1,26.231,0.057,19.0,0.059,0.119,0.11,0,24.748,0.048,22.8,0.015,-0.033,0.114,0
1,1999.73,819.65,1,26.566,0.068,16.0,0.01,0.554,0.026,0,24.636,0.044,24.9,0.022,0.2,0.02,0
1,1933.51,1588.05,1,26.043,0.062,17.5,0.019,0.362,0.089,0,24.78,0.058,18.8,0.021,0.331,0.088,0
1,4047.64,604.41,1,26.395,0.06,18.1,-0.061,0.211,0.078,0,24.689,0.044,24.5,-0.001,0.108,0.047,0
1,2808.39,1230.19,1,26.21,0.061,17.7,-0.084,0.161,0.252,2,24.681,0.051,21.3,-0.034,0.377,0.325,2
1,2502.44,1501.81,1,26.25,0.067,16.3,0.085,0.463,0.252,0,24.713,0.054,20.0,0.03,0.414,0.312,0
1,2509.24,1570.76,1,26.172,0.065,16.8,-0.085,1.005,0.278,0,24.701,0.054,20.1,-0.126,0.277,0.344,0
1,1765.54,803.85,1,26.194,0.054,20.2,-0.065,0.539,0.021,0,24.741,0.047,23.3,-0.006,0.127,0.024,0
1,2437.5,1918.01,1,26.584,0.168,6.5,0.179,1.102,0.526,0,24.837,0.075,14.4,0.043,0.424,0.303,0
1,1626.66,942.12,1,26.123,0.061,17.7,-0.035,0.462,0.045,2,24.764,0.055,19.6,-0.041,0.192,0.068,2
1,1635.92,1719.15,1,26.094,0.064,16.9,-0.186,0.119,0.028,0,24.753,0.056,19.4,-0.169,0.095,0.029,0
1,125.45,1314.81,1,26.118,0.053,20.5,0.005,0.33,0.006,0,24.713,0.047,23.1,0.006,0.156,0.01,0
1,2176.16,1822.2,1,26.238,0.081,13.5,-0.246,0.281,0.071,0,24.683,0.06,18.1,-0.138,0.253,0.086,0
1,2786.64,1683.08,1,26.134,0.064,17.1,0.041,0.516,0.204,0,24.689,0.053,20.4,-0.015,0.467,0.348,0
1,2086.83,1616.12,1,26.117,0.067,16.1,0.015,0.229,0.192,0,24.69,0.058,18.7,-0.055,-0.045,0.448,0
1,2578.97,1331.61,1,26.345,0.068,15.9,0.033,-0.022,0.099,0,24.649,0.049,22.1,0.024,0.275,0.111,0
1,3504.07,1851.1,1,25.92,0.051,21.3,0.011,0.274,0.013,0,24.764,0.051,21.1,-0.041,0.208,0.014,0
1,2338.64,1757.46,1,26.102,0.071,15.3,0.195,1.947,0.164,0,24.745,0.063,17.2,0.085,0.715,0.294,0
1,2247.91,1596.43,1,26.438,0.08,13.5,0.046,0.417,0.01,0,24.63,0.052,20.8,0.036,0.559,0.013,0
1,1565.81,1398.42,1,26.453,0.073,15.0,0.024,0.697,0.095,0,24.85,0.077,14.2,-0.017,0.14,0.04,0
1,1859.2,1101.21,1,26.087,0.055,19.6,0.038,0.27,0.024,0,24.755,0.05,21.6,0.068,0.181,0.032,0
1,1481.63,1074.08,1,26.322,0.061,17.7,0.059,0.376,0.08,0,24.617,0.045,23.9,-0.016,0.082,0.118,0
1,2028.71,1564.01,1,26.322,0.08,13.5,-0.038,0.471,0.252,0,25.123,0.108,10.1,0.054,0.067,0.323,0
1,2337.73,1443.69,1,26.232,0.065,16.6,0.029,0.197,0.219,0,24.704,0.052,20.8,0.018,0.279,0.152,0
1,1663.87,2035.0,1,25.855,0.084,12.9,-0.14,0.127,0.097,0,24.783,0.083,13.1,-0.203,0.24,0.134,0
1,2131.47,1657.09,1,25.925,0.062,17.6,-0.027,0.304,0.033,0,24.835,0.063,17.2,0.006,0.53,0.05,0
1,1515.04,1251.04,1,26.386,0.069,15.7,0.123,0.341,0.064,0,24.637,0.051,21.4,0.016,0.418,0.06,2
1,2062.86,1898.13,1,26.051,0.078,13.9,0.129,0.566,0.048,0,24.71,0.064,17.0,0.04,0.362,0.104,0
1,1756.87,2002.86,1,26.246,0.109,9.9,-0.13,0.66,0.403,0,24.655,0.078,14.0,0.031,-0.113,0.276,0
1,2571.87,1133.61,1,26.235,0.066,16.5,0.012,0.224,0.313,2,24.735,0.05,21.6,0.03,0.174,0.288,0
1,3837.01,330.31,1,26.256,0.055,19.9,-0.012,0.018,0.019,0,24.764,0.046,23.7,-0.026,-0.002,0.003,0
1,1908.67,961.4,1,26.313,0.084,13.0,-0.017,0.004,0.016,0,24.581,0.06,18.0,-0.04,0.27,0.085,0
1,1006.76,977.12,1,26.046,0.052,21.0,-0.034,-0.036,0.01,0,24.79,0.048,22.4,-0.047,0.21,0.01,0
1,3194.61,1949.67,1,26.213,0.061,17.9,-0.132,0.094,0.12,0,24.68,0.049,22.0,-0.041,0.339,0.106,0
1,2229.45,1722.62,1,26.044,0.084,12.9,0.028,1.374,0.104,2,24.899,0.07,15.6,-0.073,0.682,0.168,0
1,1993.78,1725.01,1,26.2,0.072,15.1,-0.202,0.255,0.023,0,24.693,0.056,19.5,-0.218,0.244,0.031,0
1,2261.26,1072.97,1,26.221,0.059,18.4,0.099,0.295,0.033,0,24.711,0.049,22.3,0.025,0.259,0.065,0
1,2683.11,1842.93,1,26.151,0.066,16.5,0.142,0.464,0.148,0,24.685,0.055,19.9,0.056,0.412,0.205,0
1,1588.42,1758.48,1,26.251,0.069,15.8,-0.095,0.245,0.108,0,24.637,0.052,21.1,-0.048,-0.085,0.143,0
1,1480.39,611.84,1,26.722,0.075,14.4,-0.125,0.15,0.092,0,24.641,0.045,23.9,-0.372,0.052,0.174,0
1,1557.69,1225.22,1,26.145,0.057,18.9,0.052,0.372,0.024,0,24.711,0.049,22.1,0.051,0.138,0.033,0
1,2760.01,1247.65,1,26.238,0.058,18.6,-0.066,0.2,0.155,0,24.7,0.05,21.9,0.024,0.284,0.152,0
1,1895.0,207.61,1,26.443,0.058,18.8,-0.035,0.048,0.004,0,24.717,0.043,25.0,-0.006,0.205,0.005,0
1,2137.8,1660.29,1,25.955,0.063,17.3,-0.14,0.345,0.014,0,24.812,0.061,17.7,-0.058,0.55,0.019,0
1,2675.42,1842.01,1,26.195,0.068,16.0,-0.03,0.535,0.141,0,24.637,0.053,20.6,0.021,0.074,0.126,0
1,2271.42,332.73,1,26.257,0.053,20.3,-0.04,-0.027,0.018,0,24.774,0.046,23.9,-0.04,0.227,0.027,0
1,2259.42,1236.96,1,26.111,0.058,18.6,0.029,0.881,0.187,0,24.773,0.055,19.8,0.041,0.775,0.293,2
1,2562.79,1922.55,1,26.042,0.069,15.8,-0.026,1.686,0.024,0,24.771,0.062,17.6,-0.007,1.84,0.036,0
1,3038.79,1289.86,1,26.373,0.062,17.4,0.048,0.117,0.029,0,24.638,0.045,24.1,0.053,0.089,0.04,0
1,3082.24,530.88,1,26.156,0.051,21.3,-0.051,0.148,0.005,0,24.807,0.046,23.4,0.003,0.168,0.012,0
1,1843.9,1480.14,1,26.239,0.067,16.2,-0.014,0.091,0.193,0,24.678,0.052,20.8,-0.019,0.311,0.143,0
1,1921.59,1682.67,1,26.331,0.072,15.0,-0.064,0.015,0.14,0,24.663,0.053,20.6,-0.1,0.01,0.161,0
1,1872.37,1155.34,1,26.124,0.057,19.0,0.014,0.646,0.114,0,24.746,0.051,21.2,0.044,0.168,0.166,0
1,3144.6,1688.95,1,26.278,0.066,16.5,0.011,0.36,0.012,0,24.653,0.048,22.8,0.012,0.111,0.008,0
1,1671.87,1970.66,1,26.213,0.07,15.5,0.081,0.65,0.147,0,24.653,0.054,20.0,0.098,0.245,0.053,0
1,2532.98,1463.37,1,26.275,0.067,16.2,-0.025,0.255,0.15,0,24.659,0.05,21.8,0.014,0.237,0.085,0
1,1672.96,966.22,1,26.127,0.055,19.8,-0.1,0.073,0.012,0,24.785,0.051,21.4,-0.056,0.129,0.018,0
1,2453.91,1712.18,1,25.966,0.064,17.1,0.02,0.536,0.028,0,24.807,0.061,17.7,0.112,0.256,0.043,0
1,1595.99,1686.02,1,26.101,0.063,17.3,-0.041,0.657,0.014,0,24.759,0.055,19.7,-0.029,0.037,0.022,0
1,1986.83,1441.21,1,26.181,0.064,16.8,0.012,0.585,0.121,0,24.705,0.053,20.4,0.026,0.37,0.159,0
1,2013.05,1705.52,1,26.084,0.065,16.7,-0.091,0.421,0.131,0,24.731,0.058,18.9,-0.047,0.13,0.12,0
1,744.79,1935.77,1,26.082,0.056,19.4,-0.042,0.448,0.071,0,24.673,0.048,22.6,-0.091,0.105,0.113,0
1,1791.01,1351.05,1,25.903,0.055,19.7,-0.002,0.259,0.223,0,24.858,0.059,18.3,0.007,0.133,0.279,0
1,2495.48,1982.17,1,26.201,0.084,12.9,-0.082,1.495,0.018,0,24.71,0.065,16.6,-0.217,0.595,0.03,0
1,800.69,1487.19,1,26.039,0.065,16.7,0.079,0.308,0.261,2,24.805,0.062,17.5,0.051,0.38,0.216,2
1,2216.0,1577.87,1,26.192,0.096,11.3,-0.067,0.429,0.058,0,24.855,0.085,12.8,0.042,0.447,0.119,0
1,2825.31,1676.49,1,26.146,0.061,17.8,-0.074,0.47,0.084,0,24.7,0.054,20.0,-0.019,0.277,0.233,0
1,2185.84,1246.27,1,26.093,0.059,18.5,-0.054,0.107,0.144,0,24.759,0.053,20.3,-0.025,0.156,0.147,0
1,2178.72,1499.26,1,26.603,0.086,12.6,0.067,0.68,0.103,0,24.596,0.049,22.0,-0.055,0.472,0.08,0
1,2416.47,1987.5,1,26.716,0.131,8.3,0.403,3.615,0.114,3,24.669,0.07,15.6,-0.011,0.639,0.03,3
1,935.32,1857.25,1,26.363,0.065,16.6,-0.032,-0.127,0.01,0,24.586,0.047,23.3,-0.02,0.592,0.011,0
1,2515.3,1829.0,1,25.924,0.065,16.6,-0.119,0.347,0.13,0,24.88,0.069,15.7,0.016,0.923,0.173,0
1,2364.59,1531.63,1,26.314,0.069,15.7,0.04,0.641,0.022,0,24.644,0.053,20.6,0.079,0.131,0.035,0
1,1770.85,1785.41,1,26.208,0.069,15.8,-0.13,0.382,0.133,0,24.682,0.056,19.4,-0.023,0.146,0.185,0
1,2062.68,1963.14,1,26.008,0.116,9.3,-0.159,0.491,0.337,0,24.828,0.076,14.2,-0.017,1.119,0.406,0
1,1477.81,2025.64,1,26.116,0.109,9.9,-0.066,0.42,0.106,2,24.693,0.084,12.9,-0.1,0.585,0.142,0
1,2994.37,551.74,1,26.239,0.054,20.0,-0.063,0.331,0.002,0,24.768,0.046,23.6,-0.053,0.08,0.007,0
1,1069.15,1556.07,1,26.008,0.054,20.1,-0.046,0.01,0.013,0,24.747,0.051,21.2,-0.024,0.195,0.023,0
1,2166.25,1669.51,1,26.044,0.065,16.7,-0.04,0.081,0.051,0,24.779,0.06,18.0,-0.099,0.171,0.091,0
1,1081.42,995.77,1,26.268,0.055,19.7,-0.016,0.249,0.049,0,24.685,0.046,23.7,-0.001,0.075,0.106,0
1,1955.58,1533.51,1,26.119,0.061,17.7,-0.049,0.507,0.065,0,24.726,0.054,20.1,0.014,0.32,0.107,0
1,2753.85,1455.73,1,26.155,0.059,18.4,-0.037,0.083,0.067,0,24.705,0.05,21.8,-0.017,0.083,0.109,0
1,1308.62,1756.81,1,26.169,0.06,18.2,-0.023,0.23,0.045,0,24.651,0.049,22.3,-0.053,0.123,0.112,0
1,1655.6,1180.23,1,26.159,0.059,18.4,0.004,0.121,0.092,0,24.726,0.05,21.8,-0.032,0.186,0.091,0
1,2287.99,1691.01,1,26.037,0.067,16.1,-0.274,0.286,0.149,0,24.772,0.06,18.1,-0.277,0.389,0.191,0
1,1772.34,1964.33,1,25.567,0.089,12.2,-0.15,0.11,0.511,0,25.685,0.138,7.9,0.071,0.241,0.559,0
1,918.53,659.99,1,26.354,0.056,19.4,-0.044,0.067,0.005,0,24.719,0.044,24.5,-0.053,0.127,0.012,0
1,1804.04,1339.75,1,26.301,0.064,17.0,-0.016,0.286,0.041,0,24.666,0.049,22.2,0.058,0.357,0.053,0
1,2370.77,1775.74,1,26.091,0.071,15.3,-0.036,0.45,0.167,0,24.716,0.06,18.1,-0.041,-0.035,0.202,0
1,2895.16,1636.46,1,26.297,0.062,17.4,-0.122,0.296,0.071,0,24.633,0.048,22.7,-0.033,0.156,0.089,0
1,2203.62,1308.23,1,26.267,0.064,17.0,-0.125,0.352,0.103,0,24.678,0.051,21.3,-0.038,0.324,0.157,0
1,2323.7,1360.46,1,26.089,0.06,18.2,-0.076,0.43,0.295,0,24.731,0.055,19.7,-0.042,0.576,0.484,0
1,2331.55,1644.01,1,26.019,0.064,17.1,-0.004,0.838,0.125,0,24.771,0.06,18.1,-0.042,0.44,0.203,0
1,2784.3,1866.33,1,25.902,0.058,18.8,-0.08,0.15,0.081,0,24.83,0.062,17.5,-0.035,0.871,0.231,0
1,1789.49,1682.02,1,26.328,0.073,14.9,0.076,0.637,0.05,0,24.632,0.052,21.1,0.017,0.194,0.08,0
1,2545.76,1751.5,1,26.185,0.069,15.8,-0.045,0.176,0.062,0,24.693,0.055,19.9,-0.025,0.249,0.063,0
1,2550.9,604.62,1,26.252,0.055,19.8,-0.021,0.075,0.085,0,24.741,0.046,23.5,0.015,0.137,0.098,0
1,2600.62,1463.91,1,26.088,0.056,19.3,-0.107,-0.103,0.067,0,24.737,0.052,21.0,-0.045,0.247,0.14,0
1,1815.74,1344.46,1,26.07,0.058,18.6,0.097,0.388,0.013,0,24.8,0.055,19.8,0.061,-0.034,0.104,0
1,562.01,1621.7,1,25.45,0.042,25.8,-0.01,0.121,0.031,0,25.218,0.07,15.6,-0.034,0.147,0.04,0
1,2064.15,1750.55,1,27.107,0.133,8.2,0.16,1.499,0.008,0,24.566,0.053,20.5,0.13,0.111,0.008,0
1,1799.09,680.03,1,26.29,0.057,19.1,-0.061,0.068,0.029,0,24.689,0.046,23.8,0.022,0.104,0.017,0
1,1252.46,876.1,1,26.054,0.052,20.8,-0.008,0.199,0.103,0,24.77,0.05,21.9,0.031,-0.017,0.159,0
1,2006.1,1785.15,1,25.884,0.065,16.8,-0.134,0.037,0.129,0,24.873,0.067,16.1,-0.027,0.107,0.166,0
1,1944.65,243.53,1,26.572,0.062,17.6,-0.06,0.419,0.049,0,24.685,0.043,25.4,0.005,-0.151,0.063,0
1,2237.99,1872.07,1,26.364,0.094,11.6,-0.002,1.084,0.024,0,24.656,0.06,18.2,-0.141,0.611,0.037,0
1,2211.65,2006.91,1,25.638,0.096,11.3,-0.102,0.425,0.023,0,25.081,0.132,8.2,0.154,0.218,0.048,0
1,963.56,1590.16,1,26.004,0.054,20.2,-0.184,0.099,0.104,0,24.749,0.052,21.0,-0.097,0.108,0.132,0
1,1176.52,1885.37,1,25.609,0.074,14.6,0.017,0.411,0.138,0,25.078,0.128,8.5,-0.024,0.202,0.304,2
1,1928.92,1125.91,1,26.176,0.058,18.9,-0.029,0.145,0.037,0,24.764,0.052,21.1,0.023,0.104,0.173,0
1,2635.37,1817.21,1,25.893,0.059,18.3,-0.009,0.203,0.091,0,24.845,0.064,16.9,0.093,0.747,0.172,2
1,2365.01,2018.02,1,25.486,0.104,10.5,0.159,1.877,0.028,0,25.386,0.189,5.7,0.137,1.847,0.087,0
1,2325.32,1364.31,1,26.139,0.06,18.2,-0.048,0.158,0.097,0,24.714,0.052,21.0,-0.03,0.15,0.145,0
1,2694.51,695.59,1,26.279,0.056,19.4,0.054,0.429,0.048,0,24.726,0.046,23.5,0.057,0.148,0.033,0
1,1942.9,1713.57,1,26.138,0.066,16.4,0.001,0.242,0.06,0,24.702,0.056,19.5,-0.029,0.426,0.118,0
1,2677.42,1304.42,1,26.256,0.062,17.5,0.014,0.253,0.126,0,24.697,0.05,21.6,-0.028,-0.038,0.103,0
1,2421.43,1058.23,1,26.01,0.053,20.5,-0.023,0.18,0.037,0,24.825,0.053,20.5,0.044,0.146,0.071,0
1,1846.31,1923.23,1,26.499,0.09,12.1,-0.064,0.468,0.063,0,24.625,0.055,19.6,-0.087,0.26,0.076,0
1,901.19,1144.75,1,26.302,0.058,18.6,-0.025,0.082,0.124,0,24.703,0.046,23.5,-0.041,0.165,0.131,0
1,3670.28,3.13,1,26.269,0.054,20.1,0.066,0.358,0.0,1,24.806,0.046,23.4,0.01,-0.072,0.0,1
1,527.69,236.4,1,26.23,0.052,20.8,-0.057,0.211,0.004,0,24.839,0.048,22.8,0.016,0.177,0.013,0
1,2712.87,661.26,1,26.132,0.053,20.6,-0.016,0.028,0.007,0,24.785,0.047,23.0,-0.02,0.021,0.008,0
1,2200.8,1006.44,1,26.146,0.056,19.4,-0.033,0.061,0.013,0,24.757,0.049,22.2,-0.093,0.055,0.017,0
1,2654.23,608.61,1,26.333,0.057,19.0,-0.01,0.113,0.003,0,24.75,0.046,23.9,0.005,0.11,0.007,0
1,1381.64,959.44,1,26.103,0.053,20.4,0.014,0.058,0.043,0,24.779,0.05,21.8,0.013,0.045,0.093,0
1,1733.81,1492.28,1,26.433,0.074,14.7,0.055,1.069,0.167,0,24.601,0.053,20.5,0.088,0.495,0.256,0
1,2698.55,1937.01,1,26.06,0.067,16.2,0.026,0.363,0.298,2,24.697,0.059,18.4,-0.007,0.06,0.408,0
1,2279.92,1928.74,1,25.792,0.074,14.8,-0.134,0.799,0.019,0,25.027,0.09,12.1,0.054,1.226,0.04,0
1,1552.82,1835.24,1,26.335,0.075,14.5,0.072,0.814,0.32,0,24.664,0.053,20.6,0.062,0.284,0.058,0
1,2211.18,89.2,1,26.453,0.064,17.0,-0.004,0.25,0.407,0,24.985,0.055,19.6,0.051,0.147,0.323,0
1,3597.17,1961.63,1,26.182,0.058,18.8,0.004,0.162,0.024,0,24.628,0.047,23.3,-0.029,0.066,0.021,0
1,2267.21,1830.99,1,26.685,0.11,9.9,0.075,0.422,0.153,0,24.571,0.061,17.8,0.107,0.351,0.136,0
1,1965.65,1807.02,1,26.66,0.15,7.2,0.087,0.448,0.554,0,24.773,0.068,16.0,0.001,0.67,0.691,0
1,2583.75,1201.42,1,26.218,0.059,18.4,0.056,0.31,0.017,0,24.718,0.049,22.2,0.049,0.137,0.024,0
1,326.73,114.95,1,26.346,0.055,19.7,-0.017,0.299,0.143,0,24.754,0.045,24.2,-0.065,-0.007,0.141,0
1,2016.12,1237.8,1,26.214,0.06,18.0,-0.131,0.265,0.025,0,24.722,0.05,21.9,-0.124,0.172,0.037,0
1,2320.99,1893.06,1,25.715,0.067,16.2,-0.283,0.35,0.033,0,25.007,0.083,13.1,-0.094,0.512,0.052,0
1,2076.99,1322.27,1,25.974,0.063,17.3,-0.153,0.229,0.221,2,24.878,0.066,16.4,-0.221,0.126,0.324,2
1,3147.55,1848.09,1,26.088,0.058,18.7,-0.034,0.656,0.07,0,24.685,0.05,21.5,0.053,0.538,0.094,0
1,1086.28,82.59,1,26.665,0.073,14.9,0.012,0.111,0.498,0,25.119,0.061,17.9,0.004,0.498,0.587,0
1,2824.33,2034.16,1,25.925,0.084,13.0,0.032,0.93,0.013,0,24.81,0.088,12.3,0.308,0.251,0.008,0
1,2261.55,1931.06,1,26.189,0.087,12.5,-0.137,0.571,0.038,0,24.54,0.06,18.2,-0.238,0.551,0.046,0
1,2181.16,1423.08,1,26.149,0.063,17.2,-0.005,0.235,0.053,0,24.716,0.054,20.2,0.021,0.007,0.076,0
1,3093.67,1699.46,1,26.191,0.061,17.9,0.084,0.507,0.038,0,24.658,0.048,22.4,0.001,0.24,0.073,0
1,3453.42,1353.1,1,26.436,0.065,16.6,0.028,0.263,0.021,0,24.61,0.047,23.3,0.059,0.069,0.045,0
1,2569.89,1811.01,1,26.036,0.064,17.0,-0.214,0.203,0.025,0,24.719,0.055,19.8,-0.212,0.169,0.048,0
1,1812.07,1691.01,1,26.201,0.067,16.1,-0.239,-0.018,0.056,0,24.691,0.054,20.2,-0.295,0.211,0.063,0
1,2555.92,1207.46,1,26.332,0.067,16.3,0.021,0.258,0.301,0,24.727,0.051,21.2,0.047,0.329,0.285,0
1,1470.39,1494.13,1,25.914,0.054,20.2,-0.07,0.244,0.057,0,24.846,0.057,19.1,0.02,0.105,0.087,0
1,341.56,1672.32,1,26.011,0.052,20.9,-0.085,0.015,0.02,2,24.731,0.05,21.8,-0.079,0.177,0.026,0
1,1726.79,321.46,1,26.328,0.057,19.1,0.005,-0.017,0.145,0,24.762,0.046,23.8,0.055,0.36,0.141,0
1,2914.22,2016.18,1,26.08,0.087,12.5,0.061,0.617,0.02,0,24.679,0.075,14.5,0.119,0.599,0.016,0
1,2206.47,1540.88,1,26.128,0.064,17.1,0.085,0.288,0.03,0,24.727,0.054,20.0,0.016,0.141,0.044,0
1,168.19,707.1,1,26.482,0.065,16.7,-0.078,0.139,0.003,0,24.624,0.045,24.2,-0.038,0.078,0.006,0
1,2153.91,903.98,1,26.257,0.057,19.0,0.008,0.149,0.013,0,24.72,0.046,23.5,-0.014,-0.049,0.043,0
1,2564.36,1389.29,1,26.177,0.061,17.7,-0.013,0.716,0.105,0,24.734,0.053,20.5,0.014,0.388,0.143,0
1,2685.41,2017.02,1,26.101,0.099,10.9,0.054,0.913,0.244,0,24.659,0.083,13.0,0.127,0.689,0.257,0
1,3093.98,1961.21,1,26.193,0.064,16.9,0.024,0.307,0.18,0,24.665,0.051,21.4,0.035,0.085,0.185,0
1,1450.68,984.2,1,26.096,0.054,19.9,-0.01,0.625,0.013,0,24.799,0.05,21.8,-0.082,0.111,0.012,0
1,3215.41,1977.21,1,27.261,0.144,7.6,-0.314,2.741,0.244,0,25.264,0.085,12.8,-0.073,-0.29,0.139,2
1,2294.02,1510.47,1,26.185,0.066,16.4,0.05,0.244,0.202,0,24.707,0.055,19.8,0.043,0.03,0.299,0
1,2597.49,47.0,1,26.231,0.052,20.9,-0.029,0.178,0.002,0,24.826,0.046,23.5,-0.014,0.243,0.001,0
1,2004.25,900.18,1,25.968,0.051,21.2,-0.024,0.335,0.07,0,24.875,0.054,20.2,0.047,0.403,0.078,0
1,991.69,946.88,1,26.103,0.053,20.6,0.0,0.285,0.01,0,24.884,0.072,15.1,0.041,0.335,0.013,0
1,3441.05,157.87,1,26.414,0.057,19.0,-0.01,0.187,0.003,0,24.754,0.062,17.6,-0.005,0.1,0.002,0
1,2495.8,1723.96,1,26.154,0.068,15.9,-0.027,0.593,0.145,0,24.727,0.057,19.0,-0.008,0.237,0.149,0
1,2506.26,1296.87,1,26.587,0.073,14.8,-0.068,0.412,0.057,0,24.595,0.046,23.8,0.007,0.046,0.061,0
1,89.96,1531.22,1,26.244,0.059,18.4,0.006,0.32,0.016,0,24.644,0.046,23.5,0.045,0.14,0.023,0
1,1870.94,1846.57,1,25.909,0.062,17.4,-0.057,0.359,0.274,0,24.802,0.064,16.9,-0.002,0.519,0.472,0
1,1530.63,1492.78,1,26.106,0.058,18.7,0.057,0.105,0.01,0,24.728,0.052,21.1,0.099,0.222,0.008,0
